category,gauss,random
B,0.36236922294306395,6
B,0.146446290976317,0
B,0.08007970016885335,3
A,0.3203613700500376,6
A,0.2946920583113035,6
A,0.005777846606415449,3
D,0.10348041693308341,8
A,0.9210541686452203,0
C,0.7169613433902959,8
A,0.9555678743997772,4
C,0.46084113262913773,6
D,0.17497545744439758,9
B,0.08915083847269623,1
A,0.5350622822316327,9
A,0.4862445709795723,8
C,0.42538770513738233,7
D,0.6868954333410654,7
B,0.5560923883349463,9
D,0.5139697150474118,4
A,0.36531249335125937,1
B,0.5588235410593984,5
C,0.9033722587536962,6
B,0.423227511791207,0
B,0.192612685471792,0
D,0.5888275717667091,4
C,0.4087127623864074,9
B,0.46560978137551,3
B,0.7317934665281965,3
A,0.3071483430046411,2
A,0.21347509385656305,3
B,0.7665758391451263,9
D,0.1504957088434664,6
B,0.1276174558450921,1
A,0.7001394163439909,1
A,0.5800909179665552,0
C,0.5778367302596039,3
A,0.24203498860632044,4
D,0.0585069929774692,5
B,0.3698076946547222,5
B,0.12938248432148303,3
D,0.4057756957606874,7
B,0.9467755904161392,4
B,0.8987325892476508,9
A,0.3953647098235802,7
B,0.9253636476182879,6
A,0.29836764441165897,8
A,0.4147687773081302,9
A,0.3776690751059676,1
A,0.2999724522889313,6
A,0.337859127918813,8
B,0.8351478813711907,4
B,0.7148203143751566,9
A,0.652359126922983,6
A,0.7352916592354604,4
A,0.6453996173167212,2
A,0.2586240844986839,1
B,0.667698640009163,3
B,0.8678264340829218,8
C,0.19273486693517183,9
A,0.9429514323830184,2
C,0.3167077385277284,1
C,0.7616841529330836,4
D,0.11373627846783751,6
A,0.39242298570358003,7
A,0.5556626610668948,5
D,0.4148037250314056,6
A,0.26903479113143425,4
A,0.4778417667625675,1
A,0.552782609376108,0
A,0.1122515086818926,6
A,0.7368493619280857,4
D,0.7062303887785434,1
A,0.0494443489824411,3
C,0.6402524592561942,0
A,0.5380606706166311,2
B,0.7552014920183056,9
D,0.05316725479634343,1
C,0.8198079911806032,3
B,0.06822939561830954,7
B,0.4129718944286822,0
A,0.0668079942185621,4
A,0.10032512329912302,9
A,0.21865088052361692,6
D,0.7082598071264772,2
A,0.8140450956844082,8
A,0.9522845519902825,8
C,0.8335841317558256,2
B,0.3847968189840486,6
A,0.7173836464974045,6
A,0.4226068484299321,2
A,0.744776252975264,2
C,0.07668777465881171,6
B,0.20471117592485255,1
A,0.7229576792300241,7
A,0.38601755076162036,2
A,0.18642167030817092,0
A,0.3965286924229924,4
A,0.06899512732272062,3
B,0.0978123114450885,5
D,0.7267488541859974,7
A,0.2712613423810577,1
B,0.5069206246481248,0
A,0.545931685560053,8
A,0.3849222965470849,5
D,0.20825247075492237,3
A,0.7444045625869002,5
B,0.0336662885679927,0
A,0.16634488924653723,4
A,0.17113384420933664,6
A,0.24777301738912816,2
A,0.4165816898394449,9
A,0.054394497734670644,4
D,0.8046910163020405,8
A,0.808615020115288,6
A,0.9937221623690877,3
B,0.2117023718315557,8
A,0.5365242060412062,2
A,0.9632481919643866,6
D,0.06972690390798253,9
A,0.14684083342229493,3
A,0.05950971210350031,8
A,0.7710545562891267,5
A,0.20008042249241487,8
A,0.49508114663164526,8
A,0.9857155815079053,5
A,0.5301591313729991,9
A,0.6556302575741135,7
B,0.1785292900326988,0
A,0.059677227617398465,2
C,0.9985766982776593,4
A,0.7130676369031147,8
B,0.03807766082340003,7
B,0.23188344436829533,5
A,0.9097052526000334,9
B,0.9725919990606741,5
A,0.18139850382870504,6
B,0.17568389512134608,6
A,0.9259710865658725,5
A,0.29085107327318493,2
D,0.9213992148306565,6
A,0.7501509590129612,1
A,0.8981330158965024,6
A,0.4905985918609057,8
D,0.1515126804441107,4
B,0.4904736786888083,4
D,0.7995379626049332,1
B,0.23245462628915237,9
A,0.25989757029049787,6
A,0.6723569180086636,0
A,0.15666408259483255,2
B,0.9589711279921719,8
A,0.35575041067621227,7
A,0.205057854156526,9
B,0.49094837804547875,5
B,0.00032434618693277795,1
A,0.27602421102009245,9
A,0.2393848008222592,3
A,0.7004622000921167,1
A,0.09990531319604645,3
A,0.7641767916889091,2
B,0.9304862860137254,2
C,0.7597752258921607,9
A,0.03684892293528286,8
D,0.5434647834974218,5
D,0.5118151281854628,2
B,0.25206437728008557,6
B,0.7308740016161314,2
A,0.21453466331720894,2
A,0.6842929155189161,2
A,0.9358971448581969,4
B,0.01669963672264352,7
A,0.8343534688477209,0
A,0.3394640622229318,2
A,0.8038744930991656,3
A,0.334365887307144,9
A,0.3034456026537087,4
B,0.27883411459748364,1
C,0.5129705695239687,1
A,0.6270296355192669,4
A,0.587268842918752,3
A,0.6459505316299088,5
D,0.3345011755871674,6
B,0.8879137076743611,6
A,0.9852814998051307,7
C,0.6527716776840956,9
B,0.7179398258223999,5
A,0.6717183254782073,8
A,0.4970925945676212,8
B,0.1672712101424736,1
B,0.5364305444007506,6
D,0.05481214476447127,4
C,0.7185065633810804,4
A,0.43036837697952135,3
A,0.8253057801243752,3
C,0.9935986764749036,9
A,0.09375550698649349,9
B,0.07708470329853956,3
A,0.7238592128870044,0
A,0.42641598354096166,6
B,0.21577213020008357,6
C,0.7404290250707761,5
A,0.4747089887572351,8
A,0.39751947034094826,0
A,0.25559236366307414,0
C,0.24845326889141117,6
C,0.7521877953299112,9
B,0.15121424009062556,7
D,0.7445348428273234,1
A,0.9953167240563359,2
D,0.9418133618774615,3
B,0.5514748245006575,1
A,0.7499272351714248,6
D,0.5857683956127612,6
B,0.8129366845710302,9
D,0.7445813234070131,9
C,0.46965780610175933,3
C,0.9092744335731934,8
C,0.19530790050377445,2
A,0.2135663230745608,5
A,0.8752303201090675,8
A,0.7086124931295644,5
B,0.24690290346189936,4
A,0.5205780641003857,5
B,0.5155286131153124,9
D,0.052040421893762456,0
A,0.581592824574261,5
A,0.050012321234774726,2
D,0.3427212620893205,2
B,0.9862587074546405,6
D,0.33975970186281146,1
A,0.4491306628754389,1
A,0.37587109686565967,0
C,0.6078048179221944,7
A,0.9985001468817088,0
A,0.19410236645257883,7
D,0.7552993773168435,1
C,0.5796437972260207,6
B,0.07252063286504229,0
A,0.13737676333033355,6
B,0.6434559008078993,6
C,0.9353925719496146,7
D,0.7990816718796003,2
A,0.074920832714794,6
A,0.4820385913942642,8
A,0.7477903925947397,5
C,0.6328311924290071,5
A,0.5813583234157389,8
C,0.9303870995858632,7
C,0.8623708575156518,2
A,0.6975943659784052,2
B,0.4175966628972504,3
B,0.2973998502743258,8
D,0.6525555787988804,9
C,0.8455526867222485,3
A,0.2829836512345506,2
B,0.38444996605398485,3
B,0.05513215348927958,8
B,0.10342054876265883,4
B,0.29926749040140954,1
B,0.4015052678281217,1
A,0.024705308351949506,4
A,0.5196307633261207,7
D,0.970530631191852,8
C,0.9443256899253757,3
A,0.9360320152684058,5
B,0.9252426808041432,5
A,0.20062916064860548,0
A,0.8780106963834532,9
B,0.5334793443220875,9
A,0.6315571726846883,7
B,0.22225704129005175,5
B,0.1583881396278436,0
B,0.2942005434163256,2
A,0.2983021308686372,5
B,0.6538216734394372,4
A,0.4550900545769452,0
D,0.7526947011094027,0
A,0.9123121794216579,7
C,0.11564155519316921,2
D,0.6706080152699283,0
C,0.7811392269441475,2
D,0.1543451343161122,2
B,0.06872385361771594,1
A,0.35917328673255133,5
D,0.8702262908161776,0
A,0.6877488677789825,9
A,0.7060201687401402,2
A,0.5636810839189927,3
C,0.09211482589264752,6
A,0.13148065329275793,4
A,0.7589522533342946,6
A,0.6453035363301716,1
A,0.44032092713888726,3
D,0.6807077079022312,8
A,0.10272834992502855,2
A,0.7842049607054712,8
A,0.1306965942855346,2
D,0.45594155431232253,0
A,0.5743531288395828,3
A,0.3099282251532902,8
D,0.9762854405747375,9
D,0.7428713310930831,0
D,0.687251366328196,4
B,0.7248808042651717,6
B,0.6198922480721435,0
A,0.5997778714014824,7
A,0.6609613898074356,0
A,0.39812884850052244,1
A,0.8358173979053733,1
A,0.6712764028794496,5
B,0.1334089633129516,9
C,0.8985437754835653,2
C,0.06574168599147323,6
A,0.6687121809555431,3
A,0.41472690499378984,2
A,0.8472027695289824,4
C,0.8004053534257698,4
B,0.2550226494434168,3
A,0.6607167107936289,1
C,0.3369036846633645,5
A,0.8253932918721886,5
A,0.5571005636630708,6
D,0.05946835428803532,6
B,0.37571081597321176,6
B,0.7239393708327682,9
D,0.1996422328372811,0
A,0.632165045757915,1
C,0.9335165644287637,7
A,0.8233041397553941,7
A,0.20968835581883438,0
B,0.4776557554891685,0
A,0.7802869791848821,2
A,0.20434167791822788,3
B,0.5928622220414548,4
C,0.24652252901441196,6
D,0.9249679526317092,6
A,0.06207712934668341,2
B,0.16172220964756334,6
B,0.3448904381532141,6
C,0.20837195378934614,8
B,0.961418263910764,7
A,0.2076422218184879,0
C,0.8183310021600733,5
C,0.8083360200126078,0
C,0.5812385526099461,4
C,0.4100924333370549,5
A,0.793482121174397,8
D,0.02509344608338404,9
B,0.22237207782928858,3
C,0.590623928610962,0
A,0.18140948394473433,6
B,0.08421725388345591,8
A,0.3695598088751181,3
B,0.6866825991453964,9
A,0.06695338489824387,8
A,0.9024661571806016,2
B,0.21581608225742488,1
C,0.05873356233898164,5
A,0.07975391097043083,5
B,0.6455548032113069,6
D,0.5397432188161224,2
A,0.8121599520439321,1
C,0.49071459296300024,4
D,0.9864038679807786,5
D,0.4910487484614956,0
B,0.7017303274390063,2
A,0.02631355107566835,5
A,0.027234461035643975,2
A,0.5672233771291469,1
A,0.4816763524121791,4
C,0.33836971127934246,8
A,0.307979755305577,9
A,0.8312395162129969,5
B,0.6867927506663785,5
B,0.19944327799506123,3
B,0.6119883502023795,9
A,0.9096022488046692,1
A,0.030790011272713858,8
A,0.4568560809485305,7
B,0.6181963791752483,2
D,0.47778707218218175,3
A,0.5456789339370502,7
C,0.3891163408230547,4
C,0.028542394721762232,9
D,0.40396845371260426,9
A,0.9596830949696374,0
B,0.400812749003823,8
C,0.9816511828648316,4
C,0.003398094997505763,7
B,0.09853830442201894,1
A,0.57082986437311,3
A,0.14093333127083285,8
D,0.5721691102257718,2
A,0.32503307291259464,5
C,0.43044013966051686,9
A,0.49579729896872005,9
C,0.9156989790195884,0
D,0.19337572327424857,1
D,0.7415527310660679,7
B,0.33104166960145953,4
B,0.21224412827404815,5
A,0.458518614679,6
A,0.535829490888265,0
A,0.9254771580115966,7
B,0.5448149962308736,5
B,0.30520217786113946,3
A,0.10297777286646481,8
B,0.7490681427026263,5
B,0.7089590142848677,2
D,0.5693041337296095,9
B,0.40522325534899406,8
A,0.8624141414473813,7
A,0.5586182669364327,8
A,0.058924157866911964,5
D,0.2556516912086102,4
A,0.8759421531344884,6
B,0.6870390020259184,1
D,0.6038736863669754,4
A,0.9922219680913803,6
A,0.6330172771379705,7
D,0.23205987201395506,1
A,0.3529666866972814,8
B,0.6021354481229132,4
B,0.27931726127338563,2
A,0.7337184286008133,3
A,0.664377066618598,6
A,0.9857730269465643,2
B,0.32476208795578443,5
A,0.5156090037590918,5
B,0.12116817437741223,2
B,0.6048747699899824,0
A,0.7677171760288359,4
A,0.5202184074156603,4
B,0.7449504134544,8
D,0.09151365404338274,1
C,0.9082483319132789,7
B,0.190555886692363,3
C,0.532641517480896,1
B,0.5653914653927885,3
A,0.8375813156557872,0
A,0.6021115540561953,7
A,0.29992075880370406,1
A,0.008261627973842556,5
D,0.7069401645811582,5
B,0.6032366866905299,0
A,0.9946684914305881,8
B,0.7072498225624785,0
D,0.5644659430857409,8
A,0.4350068194222161,9
B,0.5499478135017994,4
B,0.34733392981429745,4
A,0.20219224642399558,3
A,0.3950198487486718,1
A,0.8731550864076824,7
C,0.8081675924687077,1
A,0.10312077231566374,1
C,0.20164169281849598,6
A,0.10587908825774306,3
A,0.6120866145181048,5
A,0.5853917189016169,8
B,0.1869424747907189,7
A,0.7473645925570597,2
A,0.1269856938608116,3
C,0.9412223638145923,3
C,0.6344706943634517,5
A,0.881915499828855,2
A,0.37760471941327123,7
A,0.9429016212637822,0
A,0.7342827389330937,7
A,0.565191244030681,3
A,0.8968508014265154,0
B,0.2842201026721487,0
C,0.06366148198814015,2
A,0.36339961228451745,4
C,0.8641566716962291,3
D,0.4520586693543974,2
B,0.8311467473817924,2
A,0.9133635638399759,5
C,0.25364024734710466,8
A,0.06783850920388657,8
A,0.10300863021058138,6
C,0.20341938106052426,3
C,0.3175993352121673,2
A,0.782557575722999,2
A,0.13383031479136553,2
A,0.15738843264842128,6
C,0.2554999469117405,9
A,0.9814658822320953,0
D,0.42895296522693116,3
C,0.7709163584088181,3
A,0.45962939361257693,1
A,0.10525089857786185,7
C,0.7532640829116475,6
A,0.542549173937467,2
A,0.5267295668282442,7
D,0.09169963181628749,4
A,0.8299428604697252,9
B,0.005850914892570835,4
B,0.6090742831141027,1
A,0.03367450088744839,4
A,0.32662599531570324,3
A,0.3105081382010806,7
B,0.663389050025042,1
A,0.9631684234727023,6
A,0.34681442191844947,3
B,0.39882261714865996,2
A,0.6969291840895965,3
A,0.8621653524614018,0
A,0.12137678861531898,5
C,0.9500776457164258,7
A,0.3379263064761112,2
A,0.37429118191379074,1
B,0.2478474399717765,5
A,0.4352060759837588,8
B,0.4614298226327048,6
C,0.44447979722455966,3
D,0.9367099548076714,3
A,0.3957459152884465,7
A,0.17463205788338199,4
B,0.059856754283407754,3
D,0.8684576751765741,1
A,0.25248825416500553,6
C,0.5650661964008795,2
B,0.4664544630988422,9
B,0.15691052270872918,5
A,0.29997402523586214,5
A,0.5073269614194901,8
A,0.7107061221359761,4
A,0.1510560900615222,3
A,0.261671450416179,0
A,0.7181772809388205,5
D,0.6995435475718496,9
A,0.21771504566600774,4
A,0.41153095453743493,3
A,0.18629725444801393,9
A,0.8743821386731121,7
C,0.5936074207226799,9
B,0.8066351392857412,3
C,0.6027502988958434,2
D,0.5344370981916656,1
A,0.28418574819325226,7
A,0.8185498492451313,8
A,0.962768479605354,6
A,0.5638351245982668,7
B,0.8044028908699496,1
B,0.30053513528319953,9
A,0.5604794246879705,6
C,0.6751076473070514,9
A,0.18068586646196405,9
C,0.9837351621147757,0
A,0.1421445522622049,9
A,0.31702106665863894,2
A,0.6207758782587572,0
B,0.07252804425883408,7
A,0.06755594754289473,8
D,0.06612675562888437,5
A,0.33571803046609694,6
A,0.6982428394666838,9
A,0.9282184524743392,3
B,0.9390230798255497,9
A,0.2834188648515047,4
A,0.8534864899068682,4
A,0.12420718472564796,5
A,0.2013942517059012,8
A,0.5965496140839401,7
A,0.640205225209293,3
A,0.06521089234987076,0
D,0.4166416533782833,3
A,0.7411806645050929,5
A,0.9787960875871842,6
C,0.025514738911360135,3
D,0.3494296632639188,8
A,0.5071560688960628,0
A,0.4626030001717457,6
B,0.006832278928665336,0
D,0.33589532295173974,4
D,0.8797830187638742,7
C,0.17679725712803496,5
A,0.47064726370948606,9
A,0.3364828626016406,7
B,0.9996247824632537,3
B,0.7937785375419881,2
A,0.07633170455077898,6
B,0.17656588671133389,2
A,0.9174236326349987,1
A,0.3657070764564493,2
A,0.6217043457892344,8
C,0.13866111673847237,1
B,0.5975684858389785,2
B,0.530793282308492,1
C,0.7434966205189658,5
D,0.8072561022801549,1
A,0.15560395045319397,0
D,0.45180450896861557,2
D,0.5333206674194043,9
B,0.0103660713527014,4
D,0.06229136832593707,2
C,0.4267844180709782,1
A,0.23240429948895636,1
B,0.582909214448936,7
A,0.7226051325491429,9
B,0.9760109463551795,8
A,0.41364886787934185,2
B,0.9316042888455327,1
A,0.12424429022557648,8
D,0.45597517765844786,1
C,0.6321898414927049,5
D,0.024094637115695483,5
A,0.043283574417150694,8
B,0.014588650550420468,8
B,0.9747157659565154,7
A,0.7129588833580829,4
C,0.2542738084608519,5
A,0.4289312310999116,9
A,0.7013536235304697,7
C,0.5862767429178316,6
A,0.7483695552054398,4
A,0.1904237198602481,9
C,0.19665749532096255,1
D,0.0561285656062217,3
B,0.3953672465011996,5
A,0.5537234555362593,0
A,0.05884646912395153,7
C,0.12161419321825861,8
D,0.7101479680824498,8
A,0.9777451228492124,0
A,0.4468796499631298,1
C,0.2515000211177568,1
B,0.7669008197423272,7
B,0.762009324942454,2
A,0.7164732616896677,8
A,0.6809450299316452,7
A,0.5391925885819744,8
C,0.3061318816293034,2
C,0.017899193436840877,9
B,0.8089780510478042,9
D,0.9902345989065415,3
A,0.8404937310746686,6
D,0.09045678171722937,5
A,0.32078935521985175,7
B,0.6049213597952098,1
A,0.8600645682085093,6
D,0.25531131208531044,2
B,0.0018977876416863548,4
B,0.712153267089964,5
A,0.7257559242146681,5
B,0.9624435212653231,4
A,0.6824818473929618,4
B,0.9330258519840191,2
B,0.21988514794773983,4
B,0.7992175961515668,2
A,0.7906161763111406,6
A,0.5112082001193389,2
A,0.8120324639629992,9
A,0.8767672860158265,4
B,0.7907430592556082,2
A,0.5455370342134483,5
B,0.9307357396056728,3
B,0.3909100334338129,2
B,0.8969612898579445,5
A,0.25595110836187596,0
A,0.997487830229024,3
C,0.7698170235111598,5
B,0.48028634323091746,0
A,0.36653294281787885,4
C,0.8005202982251897,5
A,0.1643795637804666,9
A,0.8854290797825021,6
D,0.24819889789846195,9
A,0.7134604150305047,3
C,0.7967351286481232,5
D,0.45847123278196533,0
B,0.1606053923758114,6
C,0.90785876136735,3
A,0.7830995422284399,3
A,0.3876552325580159,0
A,0.6304090019602501,8
A,0.09609555035562456,4
B,0.14612503152869838,2
B,0.6535722274908529,6
A,0.6019964492628026,9
B,0.46674659464477664,1
A,0.9360411590728068,0
A,0.7981020584318779,2
B,0.2260342774256261,7
B,0.127445482319671,8
A,0.6776501116495011,7
B,0.44864803955881294,0
A,0.9836995458748454,8
B,0.7479181453510814,5
A,0.6582217719871737,8
A,0.7615660881431487,5
B,0.18598657222863657,1
A,0.5424995971877966,0
A,0.9937105885229319,6
B,0.4014836538177262,8
A,0.5117705151587203,1
A,0.4228321196737366,4
B,0.9086357041967292,4
B,0.7603745078970626,7
B,0.49674156471010156,6
A,0.10033624742780423,4
A,0.027685052409323396,3
A,0.479059730569279,5
A,0.3993410504294571,1
D,0.3343751141283632,2
A,0.30666476561397327,9
B,0.36633316981706965,4
A,0.9854970120084919,5
A,0.6264016392975837,4
A,0.1688441144127959,5
A,0.10407601177403047,4
A,0.6236757739023734,3
B,0.5431775349433484,1
C,0.9324547279575234,5
A,0.9261037407189825,3
D,0.1962430387941645,1
A,0.10839764739720248,5
A,0.8663484069405284,4
B,0.5294944397879324,4
A,0.7480093304951458,0
A,0.23188398509946462,2
A,0.5024899177465164,6
A,0.8321548296599859,8
A,0.13522483759276027,2
A,0.8174260360733662,9
B,0.6480694283594658,9
D,0.4497982574157592,9
D,0.0051546884026063555,5
C,0.6628208898491204,0
B,0.2409862276935527,5
C,0.7765746501238142,7
B,0.8792073922608723,5
C,0.017120317087493064,0
A,0.4027698102820598,1
A,0.9941187361331608,7
D,0.11300221729399962,0
D,0.8966132827024786,8
C,0.8695557932865541,7
D,0.3924161296338242,9
B,0.004155741435185045,2
B,0.9928332651938767,0
B,0.3991053670967285,8
B,0.675978665924178,0
C,0.3899668533731575,9
C,0.6775236382456524,6
A,0.16730006649310147,5
A,0.2870969816565756,2
A,0.9182667640744869,8
A,0.18268855668827766,2
A,0.9536160787422936,6
A,0.7779503672732655,7
C,0.3992043974221364,9
A,0.7135089216463478,3
A,0.5757364181230525,8
A,0.027047103787281035,8
B,0.5481669043852536,0
A,0.19815938620512885,8
A,0.2680390341772989,3
A,0.3278693430884414,2
D,0.8744391262772643,6
A,0.47523653264394183,6
A,0.7975884153216232,2
C,0.360181683721174,6
A,0.8560435196929114,4
A,0.9226170233593282,8
C,0.39763162878253355,1
B,0.6125690377691736,1
A,0.144314920987615,6
C,0.45578260829323125,8
B,0.10472198606568561,2
B,0.3750225557654414,2
C,0.0632609597291669,7
